"longitude","latitude","presencia"
33.9166666666667,65.25,0
72.5833333333333,65.25,0
118.75,65.25,0
-150.75,65.0833333333333,0
-69.25,65.0833333333333,0
109.916666666667,65.0833333333333,0
165.916666666667,65.0833333333333,0
-134.75,64.9166666666667,0
-128.916666666667,64.9166666666667,0
-110.916666666667,64.9166666666667,0
-83.75,64.9166666666667,0
20.25,64.9166666666667,0
118.416666666667,64.9166666666667,0
164.583333333333,64.9166666666667,0
-166.416666666667,64.75,0
-123.083333333333,64.75,0
-77.4166666666667,64.75,0
-47.75,64.75,0
-14.5833333333333,64.75,0
37.9166666666667,64.75,0
75.5833333333333,64.75,0
165.416666666667,64.75,0
-162.916666666667,64.5833333333333,0
-149.416666666667,64.5833333333333,0
-146.75,64.5833333333333,0
-140.916666666667,64.5833333333333,0
-123.083333333333,64.5833333333333,0
-120.916666666667,64.5833333333333,0
-84.75,64.5833333333333,0
-74.0833333333333,64.5833333333333,0
-44.5833333333333,64.5833333333333,0
-40.75,64.5833333333333,0
50.25,64.5833333333333,0
76.0833333333333,64.5833333333333,0
82.75,64.5833333333333,0
101.083333333333,64.5833333333333,0
103.25,64.5833333333333,0
137.083333333333,64.5833333333333,0
145.75,64.5833333333333,0
160.916666666667,64.5833333333333,0
-73.25,64.4166666666667,0
-72.25,64.4166666666667,0
21.25,64.4166666666667,0
68.25,64.4166666666667,0
84.9166666666666,64.4166666666667,0
99.75,64.4166666666667,0
-173.416666666667,64.25,0
-134.916666666667,64.25,0
-120.916666666667,64.25,0
-93.9166666666667,64.25,0
-91.4166666666667,64.25,0
-85.75,64.25,0
30.5833333333333,64.25,0
72.25,64.25,0
92.75,64.25,0
131.75,64.25,0
141.083333333333,64.25,0
147.583333333333,64.25,0
155.75,64.25,0
-98.5833333333333,64.0833333333333,0
-92.9166666666667,64.0833333333333,0
174.083333333333,64.0833333333333,0
60.75,63.9166666666667,0
104.75,63.9166666666667,0
-106.75,63.75,0
-85.25,63.75,0
-77.4166666666667,63.75,0
16.9166666666667,63.75,0
34.5833333333333,63.75,0
-146.25,63.5833333333333,0
109.083333333333,63.5833333333333,0
116.75,63.5833333333333,0
-133.25,63.4166666666667,0
-118.25,63.4166666666667,0
-43.9166666666667,63.4166666666667,0
-43.4166666666667,63.4166666666667,0
8.08333333333331,63.4166666666667,0
17.9166666666667,63.4166666666667,0
25.25,63.4166666666667,0
29.25,63.4166666666667,0
48.4166666666667,63.4166666666667,0
108.75,63.4166666666667,0
153.25,63.4166666666667,0
170.583333333333,63.4166666666667,0
-148.75,63.25,0
-112.583333333333,63.25,0
-95.75,63.25,0
-91.9166666666667,63.25,0
-41.4166666666667,63.25,0
10.5833333333333,63.25,0
17.4166666666667,63.25,0
33.75,63.25,0
50.9166666666667,63.25,0
30.25,63.0833333333333,0
92.4166666666666,63.0833333333333,0
104.083333333333,63.0833333333333,0
120.75,63.0833333333333,0
157.416666666667,63.0833333333333,0
-93.5833333333333,62.9166666666667,0
-66.4166666666667,62.9166666666667,0
9.58333333333331,62.9166666666667,0
108.083333333333,62.9166666666667,0
126.25,62.9166666666667,0
-95.5833333333333,62.75,0
47.75,62.75,0
105.416666666667,62.75,0
153.25,62.75,0
161.083333333333,62.75,0
169.583333333333,62.75,0
178.583333333333,62.75,0
-159.583333333333,62.5833333333333,0
-83.75,62.5833333333333,0
25.9166666666667,62.5833333333333,0
55.0833333333333,62.5833333333333,0
59.25,62.5833333333333,0
115.083333333333,62.5833333333333,0
153.75,62.5833333333333,0
12.9166666666667,62.4166666666667,0
38.25,62.4166666666667,0
61.75,62.4166666666667,0
124.75,62.4166666666667,0
148.583333333333,62.4166666666667,0
168.916666666667,62.4166666666667,0
-147.25,62.25,0
-108.416666666667,62.25,0
-103.75,62.25,0
-48.0833333333333,62.25,0
-43.25,62.25,0
50.25,62.25,0
55.75,62.25,0
98.0833333333333,62.25,0
126.416666666667,62.25,0
130.916666666667,62.25,0
143.583333333333,62.25,0
161.416666666667,62.25,0
166.583333333333,62.25,0
-158.25,62.0833333333333,0
-152.083333333333,62.0833333333333,0
-103.75,62.0833333333333,0
-102.916666666667,62.0833333333333,0
-101.583333333333,62.0833333333333,0
71.75,62.0833333333333,0
108.416666666667,62.0833333333333,0
154.416666666667,62.0833333333333,0
173.25,62.0833333333333,0
173.916666666667,62.0833333333333,0
-130.583333333333,61.9166666666667,0
-114.75,61.9166666666667,0
-73.75,61.9166666666667,0
114.583333333333,61.9166666666667,0
167.083333333333,61.9166666666667,0
-157.75,61.75,0
-139.916666666667,61.75,0
-136.416666666667,61.75,0
-123.25,61.75,0
-78.0833333333333,61.75,0
82.75,61.75,0
89.5833333333333,61.75,0
98.75,61.75,0
117.583333333333,61.75,0
-165.75,61.5833333333333,0
-144.083333333333,61.5833333333333,0
-135.416666666667,61.5833333333333,0
-72.25,61.5833333333333,0
-45.25,61.5833333333333,0
-42.5833333333333,61.5833333333333,0
5.91666666666666,61.5833333333333,0
28.9166666666667,61.5833333333333,0
34.9166666666667,61.5833333333333,0
42.25,61.5833333333333,0
108.416666666667,61.5833333333333,0
153.583333333333,61.5833333333333,0
-164.416666666667,61.4166666666667,0
-140.416666666667,61.4166666666667,0
-126.25,61.4166666666667,0
12.9166666666667,61.4166666666667,0
39.0833333333333,61.4166666666667,0
98.25,61.4166666666667,0
-148.416666666667,61.25,0
-140.416666666667,61.25,0
-139.583333333333,61.25,0
-107.416666666667,61.25,0
-42.4166666666667,61.25,0
56.0833333333333,61.25,0
114.916666666667,61.25,0
-128.083333333333,61.0833333333333,0
-107.75,61.0833333333333,0
-101.583333333333,61.0833333333333,0
-97.9166666666667,61.0833333333333,0
26.75,61.0833333333333,0
48.4166666666667,61.0833333333333,0
76.4166666666666,61.0833333333333,0
99.4166666666666,61.0833333333333,0
-138.416666666667,60.9166666666667,0
9.25,60.9166666666667,0
13.75,60.9166666666667,0
34.25,60.9166666666667,0
98.0833333333333,60.9166666666667,0
99.5833333333333,60.9166666666667,0
141.416666666667,60.9166666666667,0
152.083333333333,60.9166666666667,0
-129.25,60.75,0
25.0833333333333,60.75,0
33.5833333333333,60.75,0
104.916666666667,60.75,0
-154.75,60.5833333333333,0
-108.75,60.5833333333333,0
-71.25,60.5833333333333,0
118.916666666667,60.5833333333333,0
151.416666666667,60.5833333333333,0
-153.25,60.4166666666667,0
-142.75,60.4166666666667,0
-113.083333333333,60.4166666666667,0
-1.75,60.4166666666667,0
20.0833333333333,60.4166666666667,0
44.25,60.4166666666667,0
130.916666666667,60.4166666666667,0
-159.083333333333,60.25,0
-116.083333333333,60.25,0
-74.25,60.25,0
38.9166666666667,60.25,0
41.75,60.25,0
44.0833333333333,60.25,0
60.4166666666667,60.25,0
63.5833333333333,60.25,0
145.083333333333,60.25,0
149.75,60.25,0
163.916666666667,60.25,0
-151.416666666667,60.0833333333333,0
-150.083333333333,60.0833333333333,0
-142.916666666667,60.0833333333333,0
-138.083333333333,60.0833333333333,0
-134.583333333333,60.0833333333333,0
-112.75,60.0833333333333,0
44.9166666666667,60.0833333333333,0
54.0833333333333,60.0833333333333,0
76.4166666666666,60.0833333333333,0
81.4166666666666,60.0833333333333,0
83.75,60.0833333333333,0
105.416666666667,60.0833333333333,0
151.416666666667,60.0833333333333,0
162.083333333333,60.0833333333333,0
163.75,60.0833333333333,0
170.25,60.0833333333333,0
-139.083333333333,59.9166666666667,0
-137.25,59.9166666666667,0
-136.916666666667,59.9166666666667,0
-136.25,59.9166666666667,0
35.25,59.9166666666667,0
86.0833333333333,59.9166666666667,0
107.916666666667,59.9166666666667,0
133.416666666667,59.9166666666667,0
-158.583333333333,59.75,0
-135.083333333333,59.75,0
-113.75,59.75,0
-107.25,59.75,0
-100.416666666667,59.75,0
-74.4166666666667,59.75,0
28.9166666666667,59.75,0
32.9166666666667,59.75,0
40.75,59.75,0
46.0833333333333,59.75,0
48.25,59.75,0
71.4166666666667,59.75,0
109.083333333333,59.75,0
-116.916666666667,59.5833333333333,0
-103.416666666667,59.5833333333333,0
-98.25,59.5833333333333,0
33.5833333333333,59.5833333333333,0
153.75,59.5833333333333,0
-118.916666666667,59.4166666666667,0
-95.9166666666667,59.4166666666667,0
-69.75,59.4166666666667,0
-65.0833333333333,59.4166666666667,0
40.25,59.4166666666667,0
87.25,59.4166666666667,0
144.083333333333,59.4166666666667,0
-109.25,59.25,0
-96.5833333333333,59.25,0
-78.25,59.25,0
11.5833333333333,59.25,0
34.9166666666667,59.25,0
66.75,59.25,0
149.083333333333,59.25,0
-129.916666666667,59.0833333333333,0
-113.916666666667,59.0833333333333,0
-102.416666666667,59.0833333333333,0
10.9166666666667,59.0833333333333,0
12.75,59.0833333333333,0
42.0833333333333,59.0833333333333,0
87.25,59.0833333333333,0
128.25,59.0833333333333,0
-136.75,58.9166666666667,0
-134.583333333333,58.75,0
-95.4166666666667,58.75,0
-62.9166666666667,58.75,0
12.9166666666667,58.75,0
45.75,58.75,0
74.75,58.75,0
105.25,58.75,0
110.25,58.75,0
-97.4166666666667,58.5833333333333,0
7.75,58.5833333333333,0
22.25,58.5833333333333,0
45.0833333333333,58.5833333333333,0
112.083333333333,58.5833333333333,0
115.25,58.5833333333333,0
119.583333333333,58.5833333333333,0
129.75,58.5833333333333,0
-113.416666666667,58.4166666666667,0
-75.0833333333333,58.4166666666667,0
-73.75,58.4166666666667,0
67.4166666666667,58.4166666666667,0
88.9166666666666,58.4166666666667,0
135.083333333333,58.4166666666667,0
28.5833333333333,58.25,0
41.0833333333333,58.25,0
54.25,58.25,0
88.0833333333333,58.25,0
108.916666666667,58.25,0
116.416666666667,58.25,0
126.25,58.25,0
13.4166666666667,58.0833333333333,0
27.75,58.0833333333333,0
34.25,58.0833333333333,0
40.0833333333333,58.0833333333333,0
73.75,58.0833333333333,0
76.75,58.0833333333333,0
81.75,58.0833333333333,0
116.583333333333,58.0833333333333,0
11.9166666666667,57.9166666666667,0
15.0833333333333,57.9166666666667,0
30.75,57.9166666666667,0
49.75,57.9166666666667,0
80.25,57.9166666666667,0
95.5833333333333,57.9166666666667,0
37.5833333333333,57.75,0
60.0833333333333,57.75,0
98.4166666666666,57.75,0
122.083333333333,57.75,0
-119.583333333333,57.5833333333333,0
-76.4166666666667,57.5833333333333,0
24.75,57.5833333333333,0
33.9166666666667,57.5833333333333,0
77.5833333333333,57.5833333333333,0
85.9166666666666,57.5833333333333,0
118.916666666667,57.5833333333333,0
162.25,57.5833333333333,0
-126.25,57.4166666666667,0
124.083333333333,57.4166666666667,0
159.583333333333,57.4166666666667,0
-121.916666666667,57.25,0
43.0833333333333,57.25,0
50.75,57.25,0
69.75,57.25,0
89.4166666666666,57.25,0
91.25,57.25,0
96.9166666666666,57.25,0
156.75,57.25,0
21.75,57.0833333333333,0
124.583333333333,57.0833333333333,0
161.083333333333,57.0833333333333,0
-124.75,56.9166666666667,0
-122.75,56.9166666666667,0
-119.416666666667,56.9166666666667,0
-7.41666666666669,56.9166666666667,0
86.9166666666666,56.9166666666667,0
133.25,56.9166666666667,0
-67.25,56.75,0
-122.583333333333,56.5833333333333,0
15.25,56.5833333333333,0
29.5833333333333,56.5833333333333,0
43.5833333333333,56.5833333333333,0
81.0833333333333,56.5833333333333,0
-128.583333333333,56.4166666666667,0
-112.416666666667,56.4166666666667,0
-110.25,56.4166666666667,0
-103.25,56.4166666666667,0
-94.5833333333333,56.4166666666667,0
12.75,56.4166666666667,0
29.4166666666667,56.4166666666667,0
57.9166666666667,56.4166666666667,0
81.4166666666666,56.4166666666667,0
82.4166666666666,56.4166666666667,0
90.5833333333333,56.4166666666667,0
114.25,56.4166666666667,0
-101.416666666667,56.25,0
15.0833333333333,56.25,0
43.0833333333333,56.25,0
99.0833333333333,56.25,0
102.25,56.25,0
112.25,56.25,0
137.25,56.25,0
158.25,56.25,0
-108.416666666667,56.0833333333333,0
14.0833333333333,56.0833333333333,0
26.4166666666667,56.0833333333333,0
53.0833333333333,56.0833333333333,0
67.9166666666667,56.0833333333333,0
88.4166666666666,56.0833333333333,0
89.0833333333333,56.0833333333333,0
125.416666666667,56.0833333333333,0
-127.583333333333,55.9166666666667,0
56.4166666666667,55.9166666666667,0
100.083333333333,55.9166666666667,0
105.25,55.9166666666667,0
107.25,55.9166666666667,0
161.75,55.9166666666667,0
-133.416666666667,55.75,0
-125.25,55.75,0
-94.0833333333333,55.75,0
30.4166666666667,55.75,0
37.0833333333333,55.75,0
68.4166666666667,55.75,0
101.583333333333,55.75,0
132.75,55.75,0
-120.583333333333,55.5833333333333,0
34.4166666666667,55.5833333333333,0
115.583333333333,55.5833333333333,0
135.083333333333,55.5833333333333,0
135.416666666667,55.5833333333333,0
-104.916666666667,55.4166666666667,0
48.0833333333333,55.4166666666667,0
74.4166666666667,55.4166666666667,0
99.0833333333333,55.4166666666667,0
110.083333333333,55.4166666666667,0
115.583333333333,55.4166666666667,0
123.75,55.4166666666667,0
136.083333333333,55.4166666666667,0
-108.083333333333,55.25,0
-107.916666666667,55.25,0
-94.75,55.25,0
-72.0833333333333,55.25,0
24.0833333333333,55.25,0
43.0833333333333,55.25,0
101.583333333333,55.25,0
108.583333333333,55.25,0
157.75,55.25,0
-115.083333333333,55.0833333333333,0
-83.9166666666667,55.0833333333333,0
24.5833333333333,55.0833333333333,0
62.4166666666667,55.0833333333333,0
67.5833333333333,55.0833333333333,0
71.4166666666667,55.0833333333333,0
71.75,55.0833333333333,0
102.416666666667,55.0833333333333,0
104.583333333333,55.0833333333333,0
133.416666666667,55.0833333333333,0
-123.083333333333,54.9166666666667,0
-73.9166666666667,54.9166666666667,0
44.0833333333333,54.9166666666667,0
45.75,54.9166666666667,0
116.916666666667,54.9166666666667,0
125.25,54.9166666666667,0
-118.916666666667,54.75,0
68.4166666666667,54.75,0
82.5833333333333,54.75,0
92.9166666666666,54.75,0
-122.916666666667,54.5833333333333,0
-102.916666666667,54.5833333333333,0
21.9166666666667,54.5833333333333,0
132.583333333333,54.5833333333333,0
-68.25,54.4166666666667,0
70.4166666666667,54.4166666666667,0
-166.083333333333,54.25,0
-106.083333333333,54.25,0
59.4166666666667,54.25,0
63.75,54.25,0
89.75,54.25,0
100.583333333333,54.25,0
12.5833333333333,54.0833333333333,0
19.75,54.0833333333333,0
28.5833333333333,54.0833333333333,0
47.9166666666667,54.0833333333333,0
76.0833333333333,54.0833333333333,0
98.9166666666666,54.0833333333333,0
-125.416666666667,53.9166666666667,0
-125.25,53.9166666666667,0
-113.583333333333,53.9166666666667,0
-91.4166666666667,53.9166666666667,0
-91.25,53.9166666666667,0
75.75,53.9166666666667,0
107.083333333333,53.9166666666667,0
-82.5833333333333,53.75,0
84.0833333333333,53.75,0
93.5833333333333,53.75,0
93.75,53.75,0
95.4166666666666,53.75,0
156.416666666667,53.75,0
-125.083333333333,53.5833333333333,0
75.25,53.5833333333333,0
127.25,53.5833333333333,0
-112.25,53.4166666666667,0
-57.25,53.4166666666667,0
29.5833333333333,53.4166666666667,0
115.583333333333,53.4166666666667,0
115.916666666667,53.4166666666667,0
116.916666666667,53.4166666666667,0
119.083333333333,53.4166666666667,0
-111.083333333333,53.25,0
-104.25,53.25,0
-94.75,53.25,0
11.5833333333333,53.25,0
13.5833333333333,53.25,0
25.0833333333333,53.25,0
82.0833333333333,53.25,0
82.5833333333333,53.25,0
139.583333333333,53.25,0
28.9166666666667,53.0833333333333,0
43.5833333333333,53.0833333333333,0
49.5833333333333,53.0833333333333,0
90.0833333333333,53.0833333333333,0
94.75,53.0833333333333,0
103.916666666667,53.0833333333333,0
106.083333333333,53.0833333333333,0
107.916666666667,53.0833333333333,0
15.0833333333333,52.9166666666667,0
52.5833333333333,52.9166666666667,0
75.75,52.9166666666667,0
83.0833333333333,52.9166666666667,0
99.25,52.9166666666667,0
113.25,52.9166666666667,0
143.083333333333,52.9166666666667,0
5.58333333333331,52.75,0
87.0833333333333,52.75,0
94.5833333333333,52.75,0
117.083333333333,52.75,0
-121.083333333333,52.5833333333333,0
-94.9166666666667,52.5833333333333,0
-93.75,52.5833333333333,0
-1.75,52.5833333333333,0
73.5833333333333,52.5833333333333,0
85.5833333333333,52.5833333333333,0
-91.4166666666667,52.4166666666667,0
24.75,52.4166666666667,0
75.25,52.4166666666667,0
6.25,52.25,0
22.75,52.25,0
95.5833333333333,52.25,0
103.25,52.25,0
129.083333333333,52.25,0
-108.916666666667,52.0833333333333,0
-4.75,52.0833333333333,0
11.5833333333333,52.0833333333333,0
39.5833333333333,52.0833333333333,0
53.5833333333333,52.0833333333333,0
80.75,52.0833333333333,0
137.75,52.0833333333333,0
-178.25,51.9166666666667,0
-125.916666666667,51.9166666666667,0
18.9166666666667,51.9166666666667,0
49.5833333333333,51.9166666666667,0
51.25,51.9166666666667,0
60.5833333333333,51.9166666666667,0
-84.75,51.75,0
-81.75,51.75,0
-71.0833333333333,51.75,0
0.916666666666657,51.75,0
44.0833333333333,51.75,0
50.4166666666667,51.75,0
75.4166666666667,51.75,0
80.75,51.75,0
139.083333333333,51.75,0
-78.9166666666667,51.5833333333333,0
108.083333333333,51.5833333333333,0
-121.583333333333,51.4166666666667,0
-69.25,51.4166666666667,0
59.0833333333333,51.4166666666667,0
61.4166666666667,51.4166666666667,0
70.75,51.4166666666667,0
93.5833333333333,51.4166666666667,0
100.25,51.4166666666667,0
126.416666666667,51.4166666666667,0
5.08333333333331,51.25,0
34.4166666666667,51.25,0
37.75,51.25,0
59.75,51.25,0
74.75,51.25,0
85.9166666666666,51.25,0
137.916666666667,51.25,0
-127.75,51.0833333333333,0
-87.5833333333333,51.0833333333333,0
18.4166666666667,51.0833333333333,0
71.4166666666667,51.0833333333333,0
140.083333333333,51.0833333333333,0
-108.75,50.9166666666667,0
-76.9166666666667,50.9166666666667,0
-67.75,50.9166666666667,0
55.25,50.9166666666667,0
81.75,50.9166666666667,0
101.916666666667,50.9166666666667,0
136.416666666667,50.9166666666667,0
-108.75,50.75,0
-101.583333333333,50.75,0
-63.75,50.75,0
-125.416666666667,50.5833333333333,0
-113.25,50.5833333333333,0
-83.9166666666667,50.5833333333333,0
-73.4166666666667,50.5833333333333,0
27.75,50.5833333333333,0
28.4166666666667,50.5833333333333,0
73.4166666666667,50.5833333333333,0
77.5833333333333,50.5833333333333,0
90.25,50.5833333333333,0
-120.083333333333,50.4166666666667,0
-105.083333333333,50.4166666666667,0
52.0833333333333,50.4166666666667,0
84.25,50.4166666666667,0
122.083333333333,50.4166666666667,0
127.583333333333,50.4166666666667,0
-114.416666666667,50.25,0
-110.583333333333,50.25,0
-96.9166666666667,50.25,0
-82.75,50.25,0
-79.75,50.25,0
-61.9166666666667,50.25,0
-61.4166666666667,50.25,0
6.08333333333331,50.25,0
11.5833333333333,50.25,0
71.0833333333333,50.25,0
81.9166666666666,50.25,0
85.25,50.25,0
86.5833333333333,50.25,0
87.0833333333333,50.25,0
-73.4166666666667,50.0833333333333,0
57.5833333333333,50.0833333333333,0
80.9166666666666,50.0833333333333,0
95.9166666666666,50.0833333333333,0
120.583333333333,50.0833333333333,0
-114.083333333333,49.9166666666667,0
-112.583333333333,49.9166666666667,0
-90.9166666666667,49.9166666666667,0
42.0833333333333,49.9166666666667,0
48.4166666666667,49.9166666666667,0
142.083333333333,49.9166666666667,0
-74.25,49.75,0
14.75,49.75,0
24.0833333333333,49.75,0
37.4166666666667,49.75,0
43.9166666666667,49.75,0
64.0833333333333,49.75,0
66.25,49.75,0
115.75,49.75,0
39.9166666666667,49.5833333333333,0
57.25,49.5833333333333,0
67.0833333333333,49.5833333333333,0
84.25,49.5833333333333,0
92.25,49.5833333333333,0
101.75,49.5833333333333,0
110.416666666667,49.5833333333333,0
-100.75,49.4166666666667,0
4.41666666666666,49.4166666666667,0
6.58333333333331,49.4166666666667,0
26.9166666666667,49.4166666666667,0
53.0833333333333,49.4166666666667,0
95.25,49.4166666666667,0
118.583333333333,49.4166666666667,0
125.25,49.4166666666667,0
-123.083333333333,49.25,0
-62.0833333333333,49.25,0
23.0833333333333,49.25,0
77.75,49.25,0
98.9166666666666,49.25,0
120.75,49.25,0
-120.583333333333,49.0833333333333,0
-81.9166666666667,49.0833333333333,0
15.4166666666667,49.0833333333333,0
-81.4166666666667,48.9166666666667,0
0.75,48.9166666666667,0
6.08333333333331,48.9166666666667,0
16.4166666666667,48.9166666666667,0
57.0833333333333,48.9166666666667,0
60.0833333333333,48.9166666666667,0
72.9166666666667,48.9166666666667,0
113.916666666667,48.9166666666667,0
133.916666666667,48.9166666666667,0
-95.0833333333333,48.75,0
-90.5833333333333,48.75,0
-81.4166666666667,48.75,0
57.4166666666667,48.75,0
60.4166666666667,48.75,0
98.75,48.75,0
123.416666666667,48.75,0
75.75,48.5833333333333,0
85.25,48.5833333333333,0
105.916666666667,48.5833333333333,0
109.583333333333,48.5833333333333,0
-104.25,48.4166666666667,0
-91.75,48.4166666666667,0
35.5833333333333,48.4166666666667,0
43.5833333333333,48.4166666666667,0
52.4166666666667,48.4166666666667,0
79.0833333333333,48.4166666666667,0
102.916666666667,48.4166666666667,0
111.25,48.4166666666667,0
112.416666666667,48.4166666666667,0
-107.25,48.25,0
-69.0833333333333,48.25,0
38.0833333333333,48.25,0
96.5833333333333,48.25,0
98.9166666666666,48.25,0
108.083333333333,48.25,0
-102.916666666667,48.0833333333333,0
-58.5833333333333,48.0833333333333,0
12.0833333333333,48.0833333333333,0
97.75,48.0833333333333,0
100.25,48.0833333333333,0
126.083333333333,48.0833333333333,0
-87.25,47.9166666666667,0
-58.4166666666667,47.9166666666667,0
-55.5833333333333,47.9166666666667,0
-2.91666666666669,47.9166666666667,0
18.0833333333333,47.9166666666667,0
6.58333333333331,47.75,0
34.4166666666667,47.75,0
90.4166666666666,47.75,0
122.583333333333,47.75,0
17.25,47.5833333333333,0
56.0833333333333,47.5833333333333,0
61.0833333333333,47.5833333333333,0
81.9166666666666,47.5833333333333,0
116.416666666667,47.5833333333333,0
119.583333333333,47.5833333333333,0
121.583333333333,47.5833333333333,0
56.9166666666667,47.4166666666667,0
114.416666666667,47.4166666666667,0
133.25,47.4166666666667,0
-70.0833333333333,47.25,0
-65.4166666666667,47.25,0
54.4166666666667,47.25,0
86.9166666666666,47.25,0
94.4166666666666,47.25,0
104.083333333333,47.25,0
-114.083333333333,47.0833333333333,0
-83.25,47.0833333333333,0
11.9166666666667,47.0833333333333,0
72.4166666666667,47.0833333333333,0
83.5833333333333,47.0833333333333,0
88.75,47.0833333333333,0
114.25,47.0833333333333,0
135.083333333333,47.0833333333333,0
-79.5833333333333,46.9166666666667,0
24.4166666666667,46.9166666666667,0
67.5833333333333,46.9166666666667,0
99.9166666666666,46.9166666666667,0
31.75,46.75,0
69.0833333333333,46.75,0
121.75,46.75,0
64.9166666666667,46.5833333333333,0
122.083333333333,46.5833333333333,0
130.75,46.5833333333333,0
-119.25,46.4166666666667,0
12.4166666666667,46.4166666666667,0
26.4166666666667,46.4166666666667,0
40.4166666666667,46.4166666666667,0
115.583333333333,46.4166666666667,0
9.75,46.25,0
13.0833333333333,46.25,0
15.5833333333333,46.25,0
18.75,46.25,0
28.5833333333333,46.25,0
78.0833333333333,46.25,0
79.25,46.25,0
115.583333333333,46.25,0
135.083333333333,46.25,0
-98.4166666666667,46.0833333333333,0
-86.0833333333333,46.0833333333333,0
18.9166666666667,46.0833333333333,0
49.0833333333333,46.0833333333333,0
60.0833333333333,46.0833333333333,0
89.4166666666666,46.0833333333333,0
108.416666666667,46.0833333333333,0
-116.583333333333,45.9166666666667,0
-110.75,45.9166666666667,0
-87.4166666666667,45.9166666666667,0
-65.75,45.9166666666667,0
-62.75,45.9166666666667,0
44.9166666666667,45.9166666666667,0
62.9166666666667,45.9166666666667,0
82.9166666666666,45.9166666666667,0
98.75,45.9166666666667,0
121.25,45.9166666666667,0
-107.416666666667,45.75,0
-74.25,45.75,0
84.4166666666666,45.75,0
104.916666666667,45.75,0
-63.4166666666667,45.5833333333333,0
29.25,45.5833333333333,0
32.9166666666667,45.5833333333333,0
56.9166666666667,45.5833333333333,0
86.9166666666666,45.5833333333333,0
94.5833333333333,45.5833333333333,0
-121.416666666667,45.4166666666667,0
23.4166666666667,45.4166666666667,0
26.25,45.4166666666667,0
51.0833333333333,45.4166666666667,0
54.4166666666667,45.4166666666667,0
79.5833333333333,45.4166666666667,0
79.75,45.4166666666667,0
112.416666666667,45.4166666666667,0
-107.25,45.25,0
25.9166666666667,45.25,0
33.5833333333333,45.25,0
-116.25,45.0833333333333,0
-113.916666666667,45.0833333333333,0
-76.9166666666667,45.0833333333333,0
35.75,45.0833333333333,0
48.0833333333333,45.0833333333333,0
55.25,45.0833333333333,0
111.25,45.0833333333333,0
132.916666666667,45.0833333333333,0
-113.25,44.9166666666667,0
-98.9166666666667,44.9166666666667,0
-96.25,44.9166666666667,0
-90.25,44.9166666666667,0
52.5833333333333,44.9166666666667,0
59.75,44.9166666666667,0
63.25,44.9166666666667,0
0.0833333333333144,44.75,0
23.4166666666667,44.75,0
28.9166666666667,44.75,0
37.4166666666667,44.75,0
49.4166666666667,44.75,0
-112.25,44.5833333333333,0
43.4166666666667,44.5833333333333,0
83.25,44.5833333333333,0
83.4166666666666,44.5833333333333,0
106.583333333333,44.5833333333333,0
120.416666666667,44.5833333333333,0
147.083333333333,44.5833333333333,0
-101.416666666667,44.4166666666667,0
-80.0833333333333,44.4166666666667,0
23.25,44.4166666666667,0
91.9166666666666,44.4166666666667,0
136.083333333333,44.4166666666667,0
-122.25,44.25,0
-102.75,44.25,0
-66.25,44.25,0
19.25,44.25,0
104.083333333333,44.25,0
-122.083333333333,44.0833333333333,0
-85.4166666666667,44.0833333333333,0
-82.4166666666667,44.0833333333333,0
18.9166666666667,44.0833333333333,0
19.75,44.0833333333333,0
26.5833333333333,44.0833333333333,0
69.25,44.0833333333333,0
130.75,44.0833333333333,0
142.083333333333,44.0833333333333,0
-120.416666666667,43.9166666666667,0
84.75,43.9166666666667,0
117.416666666667,43.9166666666667,0
-112.916666666667,43.75,0
-110.583333333333,43.75,0
-103.583333333333,43.75,0
45.0833333333333,43.75,0
101.083333333333,43.75,0
134.75,43.75,0
-104.75,43.5833333333333,0
-101.083333333333,43.5833333333333,0
-3.58333333333334,43.5833333333333,0
48.25,43.5833333333333,0
50.0833333333333,43.5833333333333,0
59.9166666666667,43.5833333333333,0
106.916666666667,43.5833333333333,0
132.416666666667,43.5833333333333,0
-100.083333333333,43.4166666666667,0
-99.9166666666667,43.4166666666667,0
-83.4166666666667,43.4166666666667,0
-78.75,43.4166666666667,0
62.9166666666667,43.4166666666667,0
-105.916666666667,43.25,0
-90.9166666666667,43.25,0
-74.5833333333333,43.25,0
19.75,43.25,0
65.0833333333333,43.25,0
90.0833333333333,43.25,0
116.416666666667,43.25,0
140.416666666667,43.25,0
9.91666666666666,43.0833333333333,0
20.75,43.0833333333333,0
87.75,43.0833333333333,0
102.583333333333,43.0833333333333,0
17.4166666666667,42.9166666666667,0
49.4166666666667,42.9166666666667,0
95.5833333333333,42.9166666666667,0
130.75,42.9166666666667,0
-91.0833333333333,42.75,0
114.25,42.75,0
130.916666666667,42.75,0
-111.583333333333,42.5833333333333,0
-101.416666666667,42.5833333333333,0
-89.25,42.5833333333333,0
-73.4166666666667,42.5833333333333,0
74.4166666666667,42.5833333333333,0
87.25,42.5833333333333,0
110.583333333333,42.5833333333333,0
123.416666666667,42.5833333333333,0
-123.416666666667,42.4166666666667,0
-106.083333333333,42.4166666666667,0
52.25,42.4166666666667,0
142.083333333333,42.4166666666667,0
0.0833333333333144,42.25,0
59.5833333333333,42.25,0
-76.0833333333333,42.0833333333333,0
-7.58333333333334,42.0833333333333,0
3.08333333333331,42.0833333333333,0
101.416666666667,42.0833333333333,0
117.916666666667,42.0833333333333,0
