"longitude","latitude","presencia"
130.8108,33.6186,1
130.424,33.047,1
138.0742,34.7499,1
138.1015,34.664,1
138.0921,34.6689,1
138.0993,34.6698,1
139.7187,36.8174,1
130.844,31.652,1
130.701,31.742,1
130.8603,31.8561,1
130.809,31.89,1
130.8471,31.753,1
130.824,31.691,1
136.7542,35.041,1
134.94,34.547,1
130.7401,33.8862,1
130.8094,33.9263,1
131.5514,33.4305,1
141.1541,38.364,1
131.247,33.2263,1
136.389,36.385,1
134.6144,33.9887,1
134.618,33.9845,1
134.6251,33.9869,1
134.6176,33.9878,1
138.5728,35.5821,1
140.3005,37.4482,1
144.4835,43.8681,1
138.423,36.077,1
129.8025,32.6814,1
130.4227,32.9971,1
133.975,34.941,1
131.2976,31.9818,1
132.1341,34.3694,1
130.9583,31.3728,1
144.3175,43.0066,1
144.2989,43.0227,1
135.7165,34.921,1
130.3562,31.266,1
130.867,32.8,1
144.4354,42.9559,1
134.748,34.771,1
141.2542,38.9439,1
131.412,33.572,1
130.4656,32.9105,1
136.6549,34.5672,1
130.4728,32.2879,1
137.253,34.695,1
141.335,42.563,1
136.9261,34.7607,1
140.344,36.0094,1
134.2653,35.0779,1
135.348,33.8324,1
138.4526,35.6654,1
130.6929,33.6159,1
141.004,37.694,1
141.018,37.635,1
135.1293,34.2954,1
141.3628,40.7704,1
141.397,40.751,1
140.353,36.403,1
140.3775,36.336,1
140.3867,36.4576,1
133.7667,34.1616,1
130.4156,33.0825,1
135.084,34.291,1
130.5932,31.6826,1
141.947,42.635,1
141.96,42.629,1
141.0188,42.3721,1
129.912,32.914,1
128.0296,26.5451,1
130.878,32.1957,1
138.172,34.722,1
136.959,37.065,1
140.142,36.851,1
140.091,36.758,1
139.9416,36.9384,1
139.914,36.946,1
140.0777,36.9327,1
139.9586,36.9506,1
139.956,36.938,1
140.536,37.531,1
139.088,37.947,1
130.8182,32.2296,1
130.7277,33.7192,1
141.14,40.855,1
139.19,37.953,1
140.1699,36.1353,1
138.0053,34.6833,1
141.7256,39.1713,1
139.708,35.482,1
139.7268,35.4888,1
131.7759,33.2323,1
131.7275,33.2558,1
131.7208,33.2596,1
131.7604,33.2503,1
133.8508,34.7299,1
130.4006,33.0029,1
140.8939,36.9442,1
140.8544,36.9331,1
143.9641,42.9061,1
131.193,33.943,1
132.8505,34.239,1
141.071,39.0509,1
140.107,36.908,1
140.1017,36.9172,1
130.8442,33.5967,1
139.7996,36.2834,1
130.915,32.932,1
130.932,32.918,1
130.958,32.928,1
130.9056,32.8724,1
140.984,37.771,1
141.2815,40.8964,1
141.3642,40.9277,1
141.336,40.665,1
141.3312,40.6627,1
130.022,33.328,1
133.1122,33.9429,1
133.1248,33.9263,1
132.7326,34.385,1
135.4086,34.5842,1
133.8846,34.3451,1
135.1607,34.9158,1
135.1734,34.8901,1
134.942,34.475,1
134.9262,34.4513,1
131.1656,33.9884,1
140.3137,35.1725,1
141.0756,38.318,1
132.9106,34.6042,1
132.9703,34.5938,1
134.159,34.643,1
139.9263,36.7632,1
138.986,36.4752,1
131.1142,31.4911,1
141.179,40.776,1
136.755,37.075,1
139.2006,37.9774,1
131.181,34.254,1
140.1654,36.143,1
130.4235,33.0428,1
136.8157,34.9545,1
138.9225,36.465,1
140.236,37.153,1
140.23,37.136,1
140.237,37.13,1
144.1857,42.9928,1
141.3398,42.5445,1
140.0909,35.8102,1
141.007,39.718,1
137.925,34.855,1
139.115,36.641,1
139.0667,36.6053,1
140.952,37.83,1
130.723,31.991,1
140.586,35.9472,1
140.4464,37.2982,1
138.053,36.017,1
138.155,36.053,1
129.921,32.741,1
137.2852,34.7253,1
137.244,34.6916,1
137.2684,34.7135,1
140.842,38.374,1
134.9521,35.0632,1
130.8606,31.4727,1
134.7657,34.7634,1
134.7655,34.7653,1
130.7666,31.5242,1
138.971,36.611,1
136.9237,34.8159,1
140.318,35.5859,1
135.008,35.105,1
140.8531,37.8016,1
135.911,34.594,1
135.915,34.599,1
133.296,34.883,1
134.6041,34.0598,1
141.6902,42.659,1
141.7268,42.6584,1
141.6755,42.6552,1
141.8413,42.6283,1
141.643,42.765,1
141.7923,42.7125,1
141.7696,42.7014,1
140.973,37.347,1
140.982,37.358,1
140.985,37.367,1
140.958,37.366,1
133.2511,35.4716,1
133.2948,35.4422,1
137.1612,36.6341,1
137.3094,34.7928,1
143.4918,42.7962,1
140.145,36.15,1
138.5006,36.4954,1
134.9238,34.4741,1
134.926,34.451,1
130.7218,33.6201,1
130.72,33.625,1
130.989,33.8659,1
130.9944,33.8623,1
130.7397,33.6081,1
131.2638,33.9894,1
131.2212,33.9528,1
130.719,32.634,1
139.7869,35.5174,1
130.7241,32.6381,1
130.0171,33.0907,1
127.967,26.346,1
130.7255,33.5915,1
131.369,33.511,1
130.727,33.5753,1
130.7393,33.5736,1
130.9254,31.3237,1
130.754,33.934,1
135.099,34.281,1
141.75,45.3967,1
135.9107,35.0059,1
140.3583,37.1596,1
140.3034,35.6294,1
139.975,36.78,1
139.9298,36.762,1
141.96,39.45,1
131.4558,34.0108,1
131.411,34.016,1
140.131,35.494,1
136.517,34.536,1
133.445,35.428,1
135.843,34.375,1
138.893,37.842,1
141.698,42.635,1
130.763,31.924,1
130.7485,31.9555,1
140.971,37.392,1
36.291,32.344,1
36.693,32.183,1
36.687,32.184,1
37.032,32.089,1
36.255,32.343,1
35.9864,32.4825,1
36.1,32.439,1
35.935,31.967,1
35.8048,31.2646,1
35.81,30.153,1
35.817,30.147,1
35.813,30.142,1
35.817,30.155,1
35.815,30.141,1
35.825,30.145,1
35.813,30.159,1
35.81,30.144,1
35.809,30.149,1
36.292,32.354,1
35.613,30.216,1
35.35,29.73,1
35.027,29.394,1
35.746,31.05,1
36.296,32.363,1
36.326,32.282,1
70.8203,42.7112,1
74.335,46.67,1
72.872,49.81,1
70.823,42.714,1
81.187,49.225,1
39.605,-0.35,1
47.71,28.89,1
47.445,-19.489,1
101.8313,2.5823,1
103.3682,3.9924,1
102.6216,2.5956,1
102.2168,2.3409,1
102.35,2.34,1
101.56,2.745,1
101.7144,2.7791,1
100.1378,6.4105,1
101.9404,2.6355,1
116.789,6.915,1
103.336,4.934,1
101.8488,2.8357,1
103.3925,1.4721,1
101.75,2.715,1
-15.9842,18.1528,1
-12.4578,22.7241,1
57.4318,-20.2616,1
57.771,-20.261,1
57.463,-20.334,1
57.7016,-20.1457,1
57.7036,-20.2314,1
57.54,-20.075,1
-109.59,31.263,1
-110.323,24.063,1
-110.335,24.045,1
-102.2709,21.9083,1
-111.44,28.546,1
-105.076,27.652,1
-115.2341,32.4169,1
-105.54,28,1
-100.596,21.344,1
-111.5,28.96,1
-103.5903,20.3109,1
-103.5886,20.3092,1
-103.299,25.431,1
-103.495,20.145,1
-99.95,26.66,1
-111.2548,28.9714,1
-103.317,25.39,1
-102.41,22.03,1
-101.325,21.915,1
-112.665,29.945,1
-112.5292,27.4107,1
-102.082,21.895,1
-102.082,21.895,1
-102.082,21.895,1
-104.457,24.155,1
-104.451,24.157,1
-103.056,25.586,1
-103.034,25.577,1
-103.035,25.616,1
105.941,49.4,1
106.77,47.67,1
108.415,46.44,1
111.827,43.725,1
-9.1484,30.2185,1
-2.105,34.071,1
-6.8449,31.0404,1
-6.8622,31.0092,1
-6.8622,31.0092,1
94.8,20.2,1
14.964,-22.43,1
17.445,-28.41,1
17.0787,-22.5243,1
17.44,-19.53,1
15.973,-21.4148,1
16.93,-22.05,1
19.56,-23.195,1
16.6255,-20.4465,1
85.115,27.86,1
85.534,27.564,1
5.6734,53.4503,1
5.229,52.737,1
5.615,51.236,1
6.958,53.3,1
4.716,52.3,1
5.801,50.989,1
4.546,51.687,1
4.243,51.405,1
6.415,53.334,1
3.71,51.481,1
-62.98,17.505,1
6.935,53.11,1
3.99,51.64,1
-86.735,12.2,1
5.525,13.97,1
3.885,7.455,1
58.5158,23.6294,1
55.71,18.35,1
55.71,18.35,1
71.83,32.12,1
72.265,29.115,1
73.097,33.7301,1
71.823,29.321,1
71.799,29.274,1
71.824,29.3178,1
35.46,31.93,1
-80.711,8.185,1
-80.675,8.18,1
-80.721,8.19,1
-72.2215,-16.4356,1
-71.03,-17.5389,1
-71.0304,-17.544,1
-71.818,-16.5764,1
-71.01,-17.19,1
-70.3361,-17.9937,1
120.5918,15.4605,1
120.6378,18.528,1
121.079,14.2666,1
120.9921,15.4968,1
120.6498,13.9155,1
120.88,14.42,1
120.875,14.417,1
124.7444,6.3338,1
120.5893,15.0736,1
120.695,15.335,1
122.1683,10.6163,1
120.4858,18.0508,1
120.615,15.5365,1
125.2853,6.7718,1
123.6789,10.4152,1
121.5423,14.1033,1
122.9348,10.4216,1
122.9282,10.4249,1
124.9616,7.5546,1
124.787,8.556,1
122.928,10.424,1
121.01,15.135,1
124.629,11.085,1
121.145,14.795,1
120.43,16.02,1
120.5355,14.4503,1
123.095,9.636,1
120.2667,14.6912,1
119.9856,15.4408,1
120.618,15.4467,1
120.635,15.132,1
120.635,15.132,1
123.4351,10.5158,1
123.43,10.523,1
123.43,10.523,1
123.4351,10.5116,1
125.895,8.485,1
121.028,15.004,1
120.973,15.0074,1
120.965,15.82,1
120.6762,18.1359,1
124.9723,11.121,1
122.9908,10.8055,1
120.3634,14.8052,1
124.74,6.34,1
121.1,14.14,1
120.954,14.7019,1
120.4476,14.8323,1
23.1633,51.8469,1
23.1267,50.2408,1
18.9595,52.9366,1
18.7532,54.3363,1
14.7294,51.9201,1
21.9149,53.3908,1
17.9359,51.4147,1
20.8531,50.0422,1
22.1448,53.0044,1
-8.8113,38.4916,1
-8.625,38.7086,1
-8.625,38.7086,1
-9.2724,38.8601,1
-8.0582,37.5229,1
-7.2161,38.1861,1
-8.2737,37.1647,1
-7.9155,38.5335,1
-8.4608,38.6185,1
-7.6456,38.8813,1
-8.5946,38.7288,1
-16.7512,32.7518,1
-8.4057,39.5787,1
-7.8393,37.5801,1
-8.5399,40.1172,1
-8.6193,38.9188,1
-8.6193,38.9188,1
-8.6193,38.9188,1
-8.6193,38.9188,1
-8.5202,38.9277,1
-7.8471,38.5503,1
-8.557,40.8262,1
-7.8545,37.0764,1
-7.8597,37.0772,1
-7.8572,37.0773,1
-9.1097,38.8747,1
-8.1297,38.0347,1
-8.1368,38.0543,1
-8.266,37.1215,1
-8.4424,38.6125,1
-9.1416,38.8821,1
-7.8998,38.5074,1
-8.0874,37.6063,1
-8.6966,37.1098,1
-17.1115,32.744,1
-9.1088,38.872,1
-7.7474,37.4428,1
-9.1072,38.8679,1
-8.1998,38.0929,1
-8.1998,38.0929,1
-9.1815,38.8606,1
-8.6404,40.8557,1
-7.7493,37.4425,1
-7.753,37.441,1
-7.753,37.4412,1
-8.1316,38.0381,1
-8.62,38.727,1
-7.8332,37.5882,1
-8.192,37.665,1
-8.956,38.5731,1
-17.1136,32.7452,1
-8.0701,37.5619,1
-16.3348,33.0598,1
-7.7787,38.5108,1
-7.8998,38.5074,1
-8.4151,41.4101,1
-9.1083,38.8733,1
-8.889,38.6453,1
-8.5939,40.17,1
-9.1649,38.594,1
-9.1611,38.596,1
-9.1611,38.596,1
-7.6229,38.0299,1
-7.9553,37.1508,1
-7.9553,37.1508,1
-7.665,37.365,1
-8.595,38.729,1
-9.1073,38.8749,1
-9.3339,38.737,1
-9.3339,38.737,1
-8.42,38.41,1
-7.255,38.13,1
25.918,44.96,1
24.137,44.362,1
26.144,44.927,1
26.148,44.913,1
26.091,44.936,1
25.62,44.36,1
25.88,44.677,1
24.378,44.101,1
23.783,46.9358,1
23.783,46.881,1
26.238,44.255,1
26.238,44.255,1
26.536,44.663,1
21.1997,45.3954,1
22.729,47.749,1
27.82,44.897,1
26.6325,44.445,1
28.4831,45.25,1
24.35,47.031,1
26.8104,44.4807,1
26.816,44.479,1
27.672,45.395,1
26.0693,44.9469,1
23.683,44.22,1
25.955,44.963,1
22.108,46.428,1
23.743,45.895,1
25.888,43.876,1
23.054,47.868,1
25.87,43.903,1
23.539,44.933,1
24.693,45.706,1
24.716,45.752,1
26.596,44.714,1
25.794,43.878,1
23.859,44.357,1
91.356,53.7243,1
46.235,48.405,1
58.195,51.945,1
43.055,44.78,1
110.14,53.935,1
116.655,51.54,1
56.785,54.355,1
56.785,54.255,1
58.055,52.605,1
107.6166,50.6268,1
60.765,53.48,1
55.918,52.8252,1
55.9276,52.8314,1
58.1879,51.9507,1
56.785,54.355,1
46.465,44.46,1
60.435,53.485,1
52.33,53.2,1
44.315,46.36,1
44.2,46.51,1
43.97,46.265,1
55.031,51.324,1
47.026,47.26,1
52.9134,52.9138,1
46.775,42.55,1
85.856,51.974,1
56.518,52.171,1
106.52,52.125,1
88.6955,50.0213,1
88.7,50.0213,1
47.458,43.019,1
85.832,51.948,1
56.165,54.36,1
43.1,50.215,1
48.176,50.477,1
86.115,50.769,1
55.49,51.14,1
55.49,51.13,1
59.41,51.49,1
59.4,51.48,1
47.88,50.94,1
58.4747,51.266,1
54.1556,51.8893,1
53.4687,52.8265,1
48.74,52.125,1
47.48,47.345,1
37.435,50.74,1
48.1984,46.3236,1
47.9786,46.3924,1
48.5156,46.3986,1
134.6573,67.6658,1
49.814,53.017,1
55.0065,51.0711,1
84.7928,50.9623,1
48.405,46.42,1
48.645,46.44,1
57.945,52.295,1
30.377,-2.026,1
-60.961,13.7381,1
48.457,28.487,1
50.108,26.33,1
35.715,27.35,1
46.702,24.87,1
46.61,22.25,1
38.795,31.62,1
-15.465,16.515,1
-16.027,14.178,1
-16.593,15.155,1
-16.676,15.13,1
19.056,48.265,1
19.62,48.347,1
23.0076,-27.3737,1
20.7852,-29.497,1
18.4974,-32.642,1
21.9951,-28.727,1
25.1947,-28.466,1
24.0347,-30.617,1
24.0054,-30.628,1
24.1026,-30.596,1
24.0338,-30.6198,1
26.2259,-30.838,1
24.7521,-28.612,1
23.3117,-29.391,1
23.8005,-29.001,1
23.3673,-28.312,1
24.1365,-30.16,1
23.192,-31.727,1
23.163,-31.7318,1
23.025,-27.613,1
22.929,-27.5954,1
21.0777,-28.538,1
19.5538,-28.8871,1
19.5553,-28.889,1
23.3536,-28.3153,1
25.9199,-28.915,1
24.6512,-31,1
24.0054,-30.6279,1
22.3392,-30.0246,1
18.7356,-32.423,1
22.3199,-29.968,1
22.3559,-30.022,1
24.9332,-29.0387,1
27.4181,-25.738,1
22.9275,-27.584,1
18.5295,-33.35,1
24.0789,-30.5788,1
24.103,-30.5956,1
29.2518,-22.993,1
18.5298,-33.35,1
27.9912,-23.0748,1
19.9392,-33.4055,1
21.2688,-28.419,1
18.5053,-31.634,1
29.3685,-24.042,1
19.592,-28.895,1
126.874,36.849,1
127.68,37.859,1
126.248,35.0222,1
129.147,37.4853,1
128.0488,36.1581,1
128.0403,36.1408,1
128.8226,35.2842,1
126.5112,34.4091,1
126.4412,37.0518,1
126.3672,36.5893,1
128.5734,35.1355,1
128.8676,35.2799,1
126.2005,36.8043,1
126.423,35.42,1
126.4273,34.743,1
128.401,37.179,1
126.4286,35.419,1
-3.0511,37.2281,1
-3.2666,39.171,1
-7.0587,38.812,1
-4.366,38.898,1
-5.7853,39.2226,1
-1.692,42.006,1
-16.468,28.163,1
-0.6586,38.6057,1
-6.688,38.328,1
-6.2832,38.8064,1
-1.976,39.044,1
-1.7941,39.0465,1
-4.093,37.571,1
-4.673,37.92,1
-7.06,38.523,1
-6.4549,38.365,1
-6.4587,38.3773,1
-6.749,38.817,1
-0.509,38.906,1
-5.104,37.603,1
-1.3416,37.8483,1
-1.0498,38.8443,1
-5.66,39.83,1
-4.21,38.7288,1
-4.972,37.838,1
-4.98,37.837,1
-1.2969,41.418,1
-6.8254,38.8081,1
-2.31,42.495,1
-4.433,37.09,1
-5.828,36.663,1
-5.567,37.122,1
-1.6073,42.1859,1
-16.4644,28.158,1
-2.044,42.277,1
-3.277,39.172,1
-4.8322,41.198,1
-0.1853,40.214,1
-5.5308,38.7462,1
-1.666,42.271,1
-4.117,39.919,1
-5.239,38.2812,1
-2.4758,36.9268,1
-0.727,38.72,1
-1.3163,38.2216,1
-1.33,38.8816,1
-1.687,38.052,1
-5.2168,39.2939,1
-0.9219,38.7291,1
-5.062,37.7574,1
-5.5333,39.0212,1
-1.682,38.26,1
-2.525,39.332,1
-3.72,38.7071,1
-7.005,38.822,1
-5.7803,39.212,1
-1.8949,39.0105,1
-5.816,37.589,1
-5.6592,37.5189,1
-1.0631,37.8094,1
-1.4687,39.2714,1
-5.3349,39.1159,1
-2.4095,39.275,1
-5.667,39.883,1
-1.6556,42.1517,1
-0.3017,41.2199,1
-5.5158,38.7271,1
-1.4568,38.2584,1
-1.7154,42.1194,1
-4.584,37.641,1
-6.3061,39.4628,1
-3.5714,38.9932,1
-3.2508,37.3341,1
-3.2707,37.3488,1
-5.3246,39.8942,1
-5.867,37.228,1
-2.8,39.6564,1
-6.744,38.64,1
-16.445,28.177,1
-2.55,38.916,1
-4.475,39.87,1
-5.6265,37.0939,1
-5.6343,37.0973,1
-5.6223,37.0983,1
-6.058,36.84,1
-7.3672,37.2729,1
-0.8,38.1995,1
-6.26,38.8952,1
-2.9897,39.4194,1
-1.51,38.2813,1
-6.43,38.8459,1
-16.4852,28.1564,1
-1.566,41.99,1
-4.97,40.9178,1
-2.6076,42.4704,1
-5.0429,37.7539,1
-1.174,37.685,1
-1.174,37.685,1
-1.179,37.684,1
-1.162,37.69,1
-4.498,42.063,1
-1.4775,42.0309,1
-5.332,37.562,1
-1.175,41.755,1
-6.83,38.803,1
-5.416,36.195,1
-3.4749,39.2385,1
-1.7906,38.5891,1
-1.533,37.685,1
-6.417,37.268,1
-6.232,38.474,1
-1.277,38.364,1
-3.973,38.645,1
-1.709,39.438,1
-6.1452,37.1488,1
-6.2309,36.7076,1
-0.5115,38.9287,1
-6.464,38.9594,1
-6.8377,38.8145,1
-6.824,38.8269,1
-7.022,38.827,1
-7.259,37.28,1
-2.1048,38.958,1
-5.9333,39.4361,1
-5.9438,39.4359,1
-4.837,41.206,1
-2.5,41.4369,1
-4.89,37.718,1
-4.7677,37.6057,1
-3.257,38.924,1
-4.3197,38.0016,1
-6.033,37.07,1
-3.715,37.142,1
-3.712,37.129,1
-0.061,41.856,1
-2.278,42.496,1
-6.063,36.964,1
-5.9657,38.2446,1
-1.0596,37.7336,1
-5.4885,39.2946,1
-4.6529,39.7199,1
-3.7977,37.7976,1
-0.852,39.687,1
-2.176,37.015,1
-5.7417,39.9687,1
-3.3119,39.1838,1
-3.535,39.492,1
-5.7048,38.913,1
-16.4622,28.1408,1
-1.75,39.2101,1
-4.087,39.261,1
-6.51,39.467,1
-3.314,39.181,1
-3.4111,39.0041,1
-1.348,37.642,1
-1.361,37.626,1
-4.92,41.3432,1
-2.2781,42.4684,1
-4.2672,36.7848,1
-1.775,42.26,1
-6.675,40.062,1
-1.763,38.301,1
-4.6968,37.4542,1
-5.55,37.16,1
-7.1375,38.7217,1
-2.475,40.319,1
-2.086,39.619,1
-2.0965,39.6393,1
-2.0829,39.6034,1
-5.1449,37.5729,1
-6.2736,37.4166,1
-6.2771,37.4179,1
-6.2542,37.4422,1
-7.145,38.755,1
-6.0434,37.0066,1
-5.26,37.6485,1
-4.4981,37.9582,1
-1.601,38.2793,1
-5.254,37.648,1
-5.254,37.648,1
-5.821,41.467,1
-4.02,39.03,1
-4.02,39.03,1
-5.4377,41.0536,1
-1.249,41.712,1
-4.8212,41.3286,1
-1.8857,38.7167,1
-1.881,38.7218,1
-3.09,39.632,1
-3.974,38.62,1
-4.481,37.962,1
0.5336,41.239,1
-1.1546,39.4751,1
-6.284,36.695,1
-5.3905,39.226,1
-5.2722,37.6522,1
-6.285,38.89,1
-2.822,39.918,1
-5.85,41.0277,1
-2.416,39.431,1
-5.851,36.661,1
-6.258,37.444,1
-6.251,37.452,1
-0.083,41.801,1
1.9016,41.4918,1
-4.59,37.644,1
-4.503,37.958,1
-16.525,28.0684,1
-16.525,28.0684,1
-16.5252,28.0724,1
-5.5779,39.1933,1
-5.5779,39.1933,1
0.8095,41.5334,1
-5.579,40.0208,1
-5.0275,41.5062,1
-1.723,37.766,1
-1.698,37.769,1
-1.702,37.756,1
-1.702,37.756,1
-5.875,37.092,1
-5.95,39.46,1
-5.2111,39.2919,1
-5.22,39.2768,1
-2.435,36.955,1
-1.6824,42.1388,1
-1.6824,42.1388,1
-5.782,41.0583,1
-6.008,36.2447,1
-5.699,42.0471,1
-1.685,42.268,1
-1.692,42.271,1
-3.973,42.2475,1
-5.771,38.964,1
-1.9246,39.4393,1
-2.5712,39.8331,1
-3.9545,39.6914,1
-0.605,41.307,1
-1.0558,38.5924,1
-4.8151,41.6428,1
-6.832,39.871,1
-0.805,41.934,1
-0.818,41.944,1
-5.875,38.942,1
81.0853,6.2312,1
81.08,6.23,1
81.087,6.232,1
-55.2552,5.089,1
7.13,47.41,1
7.7847,47.3086,1
120.391,24.101,1
120.2,23.58,1
120.618,24.205,1
100.6798,13.8283,1
99.565,11.425,1
100.4761,14.5894,1
101.6985,15.4211,1
101.7882,15.445,1
100.7428,16.0488,1
100.481,14.4418,1
100.3025,14.3215,1
100.553,14.169,1
100.5528,14.1691,1
101.833,13.964,1
102.6147,14.6592,1
102.4787,14.6996,1
103.0633,14.7615,1
101.003,13.5758,1
101.0783,14.5396,1
99.809,14.849,1
100.0202,20.1684,1
99.4692,14.3552,1
99.1452,10.5032,1
100.936,14.936,1
100.1426,14.9286,1
99.795,17.509,1
100.4802,6.9828,1
100.971,12.8789,1
101.021,14.482,1
99.7088,14.3333,1
105.3653,15.1976,1
101.3946,14.6593,1
99.7788,13.2753,1
102.0694,14.7635,1
102.7942,16.5117,1
102.2753,16.5293,1
102.8352,16.8286,1
102.8063,16.7595,1
102.1118,16.6063,1
102.7906,16.2873,1
102.507,16.4802,1
102.3242,16.4999,1
102.7499,16.114,1
102.0029,16.5783,1
101.864,14.9123,1
102.345,15.191,1
102.3426,15.1945,1
102.5591,15.6043,1
102.1619,14.8181,1
102.5163,15.554,1
102.495,14.9991,1
101.8871,15.1082,1
102.5198,15.5538,1
101.8093,14.8742,1
99.829,12.0473,1
99.4215,18.3931,1
101.8491,17.304,1
101.8184,17.1992,1
101.0676,15.0851,1
100.9352,14.9332,1
100.9104,14.8895,1
100.9102,14.7807,1
100.9103,14.7783,1
100.9044,14.7801,1
100.8976,15.0497,1
100.9788,14.9017,1
101.0702,15.0851,1
100.693,15.011,1
100.6844,14.7847,1
99.975,20.225,1
104.4477,17.2988,1
104.4499,17.298,1
104.683,16.8941,1
102.5633,15.6191,1
100.301,15.3671,1
100.1186,15.7386,1
99.9799,8.3859,1
100.1423,16.4348,1
104.0059,17.9447,1
103.0661,14.7173,1
99.8313,14.3981,1
99.8311,14.8735,1
99.8334,14.8735,1
99.9505,14.7697,1
99.7341,14.22,1
99.9192,12.7251,1
100.118,17.0713,1
100.1386,18.1196,1
99.597,16.638,1
99.602,16.637,1
99.56,16.682,1
99.567,16.678,1
103.045,14.61,1
100.4475,13.82,1
103.7389,15.7651,1
102.3,13.8,1
100.1377,14.1542,1
100.1744,14.1078,1
100.2002,13.9999,1
100.1129,14.2223,1
100.2778,14.2173,1
100.128,14.244,1
100.1841,13.9752,1
100.1432,14.1368,1
100.1506,14.1385,1
100.1954,13.9842,1
103.4932,17.5326,1
103.7255,17.4343,1
99.8899,14.6317,1
100.2,13.58,1
101.1153,14.8211,1
101.0988,14.7771,1
100.908,14.802,1
101.605,13.815,1
101.52,13.925,1
104.8137,14.7882,1
101.1862,14.0278,1
99.2995,9.1178,1
103.8864,15.078,1
103.8105,14.6283,1
103.69,15.3723,1
99.8885,16.0266,1
99.9874,16.0186,1
101.7346,15.1183,1
101.039,14.4925,1
99.5024,13.8731,1
99.7104,14.3345,1
99.5965,11.4732,1
99.8908,12.4778,1
100.6422,13.7659,1
100.5417,13.8551,1
100.48,13.7132,1
104.8157,14.7922,1
104.8242,15.2433,1
102.8017,17.577,1
102.4976,17.6954,1
100.1331,14.7391,1
99.1278,17.1824,1
99.1214,17.18,1
100.8859,15.0538,1
104.93,15.069,1
104.915,15.007,1
104.9148,15.0039,1
101.0486,15.6799,1
34.142,37.586,1
38.62,37.925,1
27.971,38.93,1
29.265,38.729,1
27.265,38.825,1
32.882,38.282,1
37.9958,37.4462,1
40.6854,39.938,1
38.5128,37.3743,1
35.587,37.183,1
30.012,37.507,1
30,37.44,1
36.012,38.675,1
35.041,38.228,1
32.807,38.656,1
28.003,37.7,1
34.8344,40.4887,1
32.705,37.46,1
33.323,36.423,1
36.4873,37.1994,1
29.311,37.845,1
29.078,37.868,1
34.6869,38.4198,1
39.861,38.789,1
34.1375,36.5465,1
32.71,40.923,1
32.7823,38.114,1
33.665,38.94,1
37.113,37.059,1
34.9755,38.3928,1
27.946,38.73,1
35.6829,37.3259,1
35.1301,38.7427,1
35.177,38.573,1
36.8,37.24,1
33.5449,39.3373,1
33.4837,37.7412,1
35.2151,38.8115,1
35.334,38.709,1
35.337,38.709,1
30.2424,37.122,1
28.653,38.601,1
33.065,38.93,1
33.211,38.165,1
31.6121,38.5272,1
33.1799,38.162,1
29.2398,37.8219,1
36.0549,39.064,1
28.7803,37.9678,1
36.927,39.773,1
35.8487,39.2845,1
27.1989,38.6451,1
35.7591,38.6522,1
35.036,37.037,1
36.2349,40.3353,1
36.923,37.43,1
41.3985,39.9382,1
41.455,40.145,1
39.1689,38.5966,1
39.173,38.614,1
39.2106,38.6139,1
26.807,38.715,1
26.834,38.642,1
34.7845,38.2513,1
30.018,37.488,1
35.0698,38.6722,1
39.125,38.715,1
33.3224,36.3362,1
31.795,0.15,1
33.59,1.72,1
34.111,0.631,1
28.599,45.765,1
29.689,48.481,1
29.462,45.98,1
28.453,48.466,1
32.478,46.097,1
28.249,45.468,1
33.6776,45.2364,1
33.752,44.967,1
34.095,47.775,1
33.6011,45.28,1
33.923,44.958,1
33.923,44.958,1
33.923,44.958,1
33.923,44.958,1
33.923,44.958,1
33.923,44.958,1
28.3341,48.2514,1
29.292,45.467,1
33.931,45.036,1
23.23,49.507,1
28.06,48.785,1
30.004,46.344,1
27.313,48.751,1
34.93,47.075,1
31.89,47.645,1
31.396,47.572,1
33.538,47.495,1
55.383,24.759,1
55.385,24.747,1
55.37,24.765,1
54.6085,24.4345,1
53.7143,23.5711,1
55.3733,24.7652,1
-6.493,54.9638,1
-1.1968,53.2062,1
-4.8665,51.8992,1
-0.2366,52.4193,1
0.9029,51.3187,1
-1.5123,51.1636,1
-0.1982,52.3787,1
-0.1943,52.3726,1
-3.9476,51.7007,1
-4.5632,52.1234,1
-3.4252,51.5238,1
0.9501,52.4746,1
0.0379,52.4511,1
-2.2507,52.6395,1
-3.1181,51.5002,1
-3.6482,55.8787,1
-1.5739,54.5485,1
-3.0322,53.2894,1
-2.8652,51.0576,1
-2.5266,51.5224,1
-1.5364,51.2112,1
-4.2498,50.3502,1
-1.3464,53.2479,1
-2.8228,54.0223,1
-1.276,50.6711,1
-0.9359,52.7832,1
-1.4853,52.7227,1
-2.9041,51.2557,1
-1.1602,53.6208,1
-3.3241,54.778,1
-2.3239,52.4672,1
-1.743,52.8817,1
-1.559,52.6131,1
1.389,52.5757,1
-1.387,53.1481,1
-2.447,51.77,1
-3.3459,50.9319,1
-1.7429,51.5996,1
-2.5782,53.7709,1
0.4816,51.3202,1
-1.1947,51.7328,1
0.9444,52.0486,1
-3.8295,51.6094,1
-1.8335,51.0483,1
-0.7931,50.7644,1
-3.712,56.143,1
-6.0994,54.5181,1
-6.0883,54.5132,1
-4.037,50.3497,1
-5.5692,54.5716,1
-6.2536,54.8839,1
-6.5147,54.9592,1
-6.4404,54.9985,1
-0.9782,51.1147,1
1.1364,51.9392,1
-0.9954,53.3564,1
